13 1489397015 0.118959 0.400000 0.115216 0.122703 0.005666
13 1489397014 0.118959 0.400000 0.115216 0.122703 0.005666
13 1489397013 0.118959 0.400000 0.115216 0.122703 0.005666
13 1489397012 0.118959 0.400000 0.115216 0.122703 0.005666
13 1489397011 0.118959 0.400000 0.115216 0.122703 0.005666
13 1489397010 0.267385 0.800000 0.126882 0.639022 0.094182
13 1489397009 0.267385 0.800000 0.126882 0.639022 0.094182
13 1489397008 0.267385 0.800000 0.126882 0.639022 0.094182
13 1489397007 0.267385 0.800000 0.126882 0.639022 0.094182
13 1489397006 0.267385 0.800000 0.126882 0.639022 0.094182
13 1489397005 0.131146 0.600000 0.120522 0.143667 0.010374
13 1489397004 0.131146 0.600000 0.120522 0.143667 0.010374
13 1489397003 0.131146 0.600000 0.120522 0.143667 0.010374
13 1489397002 0.131146 0.600000 0.120522 0.143667 0.010374
13 1489397001 0.131146 0.600000 0.120522 0.143667 0.010374
13 1489397000 0.130020 0.800000 0.116107 0.137298 0.013578
13 1489396999 0.130020 0.800000 0.116107 0.137298 0.013578
13 1489396998 0.130020 0.800000 0.116107 0.137298 0.013578
13 1489396997 0.130020 0.800000 0.116107 0.137298 0.013578
13 1489396996 0.130020 0.800000 0.116107 0.137298 0.013578
13 1489396995 0.276428 0.800000 0.127085 0.701693 0.109375
13 1489396994 0.276428 0.800000 0.127085 0.701693 0.109375
13 1489396993 0.276428 0.800000 0.127085 0.701693 0.109375
13 1489396992 0.276428 0.800000 0.127085 0.701693 0.109375
13 1489396991 0.276428 0.800000 0.127085 0.701693 0.109375
13 1489396990 0.337117 0.400000 0.122483 0.551752 0.063886
13 1489396989 0.337117 0.400000 0.122483 0.551752 0.063886
13 1489396988 0.337117 0.400000 0.122483 0.551752 0.063886
13 1489396987 0.337117 0.400000 0.122483 0.551752 0.063886
13 1489396986 0.337117 0.400000 0.122483 0.551752 0.063886
13 1489396985 0.253007 0.800000 0.133366 0.398402 0.058571
13 1489396984 0.253007 0.800000 0.133366 0.398402 0.058571
13 1489396983 0.253007 0.800000 0.133366 0.398402 0.058571
13 1489396982 0.253007 0.800000 0.133366 0.398402 0.058571
13 1489396981 0.253007 0.800000 0.133366 0.398402 0.058571
13 1489396980 0.123358 0.600000 0.119845 0.130340 0.009145
13 1489396979 0.123358 0.600000 0.119845 0.130340 0.009145
13 1489396978 0.123358 0.600000 0.119845 0.130340 0.009145
13 1489396977 0.123358 0.600000 0.119845 0.130340 0.009145
13 1489396976 0.123358 0.600000 0.119845 0.130340 0.009145
13 1489396975 0.127462 0.600000 0.116803 0.145633 0.009848
13 1489396974 0.127462 0.600000 0.116803 0.145633 0.009848
13 1489396973 0.127462 0.600000 0.116803 0.145633 0.009848
13 1489396972 0.127462 0.600000 0.116803 0.145633 0.009848
13 1489396971 0.127462 0.600000 0.116803 0.145633 0.009848
13 1489396970 0.148534 0.800000 0.123184 0.189067 0.018150
13 1489396969 0.148534 0.800000 0.123184 0.189067 0.018150
13 1489396968 0.148534 0.800000 0.123184 0.189067 0.018150
13 1489396967 0.148534 0.800000 0.123184 0.189067 0.018150
13 1489396966 0.148534 0.800000 0.123184 0.189067 0.018150
13 1489396965 0.637105 0.400000 0.413558 0.860651 0.182350
13 1489396964 0.637105 0.400000 0.413558 0.860651 0.182350
13 1489396963 0.637105 0.400000 0.413558 0.860651 0.182350
13 1489396962 0.637105 0.400000 0.413558 0.860651 0.182350
13 1489396961 0.637105 0.400000 0.413558 0.860651 0.182350
19 1489397015 0.159866 0.600000 0.155685 0.163093 0.015340
19 1489397014 0.159866 0.600000 0.155685 0.163093 0.015340
19 1489397013 0.159866 0.600000 0.155685 0.163093 0.015340
19 1489397012 0.159866 0.600000 0.155685 0.163093 0.015340
19 1489397011 0.159866 0.600000 0.155685 0.163093 0.015340
19 1489397010 0.177116 0.600000 0.156867 0.215250 0.019259
19 1489397009 0.177116 0.600000 0.156867 0.215250 0.019259
19 1489397008 0.177116 0.600000 0.156867 0.215250 0.019259
19 1489397007 0.177116 0.600000 0.156867 0.215250 0.019259
19 1489397006 0.177116 0.600000 0.156867 0.215250 0.019259
19 1489397005 0.215534 0.600000 0.151891 0.341781 0.032654
19 1489397004 0.215534 0.600000 0.151891 0.341781 0.032654
19 1489397003 0.215534 0.600000 0.151891 0.341781 0.032654
19 1489397002 0.215534 0.600000 0.151891 0.341781 0.032654
19 1489397001 0.215534 0.600000 0.151891 0.341781 0.032654
19 1489397000 0.162795 0.800000 0.148537 0.196271 0.021503
19 1489396999 0.162795 0.800000 0.148537 0.196271 0.021503
19 1489396998 0.162795 0.800000 0.148537 0.196271 0.021503
19 1489396997 0.162795 0.800000 0.148537 0.196271 0.021503
19 1489396996 0.162795 0.800000 0.148537 0.196271 0.021503
19 1489396995 0.152327 0.800000 0.146551 0.159120 0.018584
19 1489396994 0.152327 0.800000 0.146551 0.159120 0.018584
19 1489396993 0.152327 0.800000 0.146551 0.159120 0.018584
19 1489396992 0.152327 0.800000 0.146551 0.159120 0.018584
19 1489396991 0.152327 0.800000 0.146551 0.159120 0.018584
19 1489396990 0.197645 0.400000 0.161289 0.234001 0.016154
19 1489396989 0.197645 0.400000 0.161289 0.234001 0.016154
19 1489396988 0.197645 0.400000 0.161289 0.234001 0.016154
19 1489396987 0.197645 0.400000 0.161289 0.234001 0.016154
19 1489396986 0.197645 0.400000 0.161289 0.234001 0.016154
19 1489396985 0.169269 0.800000 0.156255 0.177818 0.022982
19 1489396984 0.169269 0.800000 0.156255 0.177818 0.022982
19 1489396983 0.169269 0.800000 0.156255 0.177818 0.022982
19 1489396982 0.169269 0.800000 0.156255 0.177818 0.022982
19 1489396981 0.169269 0.800000 0.156255 0.177818 0.022982
19 1489396980 0.240079 0.600000 0.150966 0.316588 0.037373
19 1489396979 0.240079 0.600000 0.150966 0.316588 0.037373
19 1489396978 0.240079 0.600000 0.150966 0.316588 0.037373
19 1489396977 0.240079 0.600000 0.150966 0.316588 0.037373
19 1489396976 0.240079 0.600000 0.150966 0.316588 0.037373
19 1489396975 0.294513 0.600000 0.152398 0.448776 0.060871
19 1489396974 0.294513 0.600000 0.152398 0.448776 0.060871
19 1489396973 0.294513 0.600000 0.152398 0.448776 0.060871
19 1489396972 0.294513 0.600000 0.152398 0.448776 0.060871
19 1489396971 0.294513 0.600000 0.152398 0.448776 0.060871
19 1489396970 0.157638 0.800000 0.154002 0.164351 0.019893
19 1489396969 0.157638 0.800000 0.154002 0.164351 0.019893
19 1489396968 0.157638 0.800000 0.154002 0.164351 0.019893
19 1489396967 0.157638 0.800000 0.154002 0.164351 0.019893
19 1489396966 0.157638 0.800000 0.154002 0.164351 0.019893
19 1489396965 0.169355 0.400000 0.162741 0.175968 0.011490
19 1489396964 0.169355 0.400000 0.162741 0.175968 0.011490
19 1489396963 0.169355 0.400000 0.162741 0.175968 0.011490
19 1489396962 0.169355 0.400000 0.162741 0.175968 0.011490
19 1489396961 0.169355 0.400000 0.162741 0.175968 0.011490
22 1489397015 0.055556 0.600000 0.052848 0.059366 0.001856
22 1489397014 0.055556 0.600000 0.052848 0.059366 0.001856
22 1489397013 0.055556 0.600000 0.052848 0.059366 0.001856
22 1489397012 0.055556 0.600000 0.052848 0.059366 0.001856
22 1489397011 0.055556 0.600000 0.052848 0.059366 0.001856
22 1489397010 0.067032 0.800000 0.053897 0.098364 0.003861
22 1489397009 0.067032 0.800000 0.053897 0.098364 0.003861
22 1489397008 0.067032 0.800000 0.053897 0.098364 0.003861
22 1489397007 0.067032 0.800000 0.053897 0.098364 0.003861
22 1489397006 0.067032 0.800000 0.053897 0.098364 0.003861
22 1489397005 0.054441 0.600000 0.053153 0.055939 0.001779
22 1489397004 0.054441 0.600000 0.053153 0.055939 0.001779
22 1489397003 0.054441 0.600000 0.053153 0.055939 0.001779
22 1489397002 0.054441 0.600000 0.053153 0.055939 0.001779
22 1489397001 0.054441 0.600000 0.053153 0.055939 0.001779
22 1489397000 0.054174 0.800000 0.052781 0.055930 0.002349
22 1489396999 0.054174 0.800000 0.052781 0.055930 0.002349
22 1489396998 0.054174 0.800000 0.052781 0.055930 0.002349
22 1489396997 0.054174 0.800000 0.052781 0.055930 0.002349
22 1489396996 0.054174 0.800000 0.052781 0.055930 0.002349
22 1489396995 0.058930 0.600000 0.053788 0.068867 0.002113
22 1489396994 0.058930 0.600000 0.053788 0.068867 0.002113
22 1489396993 0.058930 0.600000 0.053788 0.068867 0.002113
22 1489396992 0.058930 0.600000 0.053788 0.068867 0.002113
22 1489396991 0.058930 0.600000 0.053788 0.068867 0.002113
22 1489396990 0.089203 0.600000 0.052270 0.153775 0.006034
22 1489396989 0.089203 0.600000 0.052270 0.153775 0.006034
22 1489396988 0.089203 0.600000 0.052270 0.153775 0.006034
22 1489396987 0.089203 0.600000 0.052270 0.153775 0.006034
22 1489396986 0.089203 0.600000 0.052270 0.153775 0.006034
22 1489396985 0.066947 0.600000 0.051533 0.096816 0.002957
22 1489396984 0.066947 0.600000 0.051533 0.096816 0.002957
22 1489396983 0.066947 0.600000 0.051533 0.096816 0.002957
22 1489396982 0.066947 0.600000 0.051533 0.096816 0.002957
22 1489396981 0.066947 0.600000 0.051533 0.096816 0.002957
22 1489396980 0.059004 0.800000 0.054013 0.070277 0.002820
22 1489396979 0.059004 0.800000 0.054013 0.070277 0.002820
22 1489396978 0.059004 0.800000 0.054013 0.070277 0.002820
22 1489396977 0.059004 0.800000 0.054013 0.070277 0.002820
22 1489396976 0.059004 0.800000 0.054013 0.070277 0.002820
22 1489396975 0.078994 0.600000 0.056412 0.107890 0.004021
22 1489396974 0.078994 0.600000 0.056412 0.107890 0.004021
22 1489396973 0.078994 0.600000 0.056412 0.107890 0.004021
22 1489396972 0.078994 0.600000 0.056412 0.107890 0.004021
22 1489396971 0.078994 0.600000 0.056412 0.107890 0.004021
22 1489396970 0.058794 0.800000 0.049798 0.072817 0.002824
22 1489396969 0.058794 0.800000 0.049798 0.072817 0.002824
22 1489396968 0.058794 0.800000 0.049798 0.072817 0.002824
22 1489396967 0.058794 0.800000 0.049798 0.072817 0.002824
22 1489396966 0.058794 0.800000 0.049798 0.072817 0.002824
22 1489396965 0.057438 0.200000 0.057438 0.057438 0.000660
22 1489396964 0.057438 0.200000 0.057438 0.057438 0.000660
22 1489396963 0.057438 0.200000 0.057438 0.057438 0.000660
22 1489396962 0.057438 0.200000 0.057438 0.057438 0.000660
22 1489396961 0.057438 0.200000 0.057438 0.057438 0.000660
16 1489397015 0.014953 0.600000 0.013680 0.015792 0.000134
16 1489397014 0.014953 0.600000 0.013680 0.015792 0.000134
16 1489397013 0.014953 0.600000 0.013680 0.015792 0.000134
16 1489397012 0.014953 0.600000 0.013680 0.015792 0.000134
16 1489397011 0.014953 0.600000 0.013680 0.015792 0.000134
16 1489397010 0.015799 0.800000 0.013404 0.017882 0.000202
16 1489397009 0.015799 0.800000 0.013404 0.017882 0.000202
16 1489397008 0.015799 0.800000 0.013404 0.017882 0.000202
16 1489397007 0.015799 0.800000 0.013404 0.017882 0.000202
16 1489397006 0.015799 0.800000 0.013404 0.017882 0.000202
16 1489397005 0.016401 0.600000 0.015251 0.017865 0.000162
16 1489397004 0.016401 0.600000 0.015251 0.017865 0.000162
16 1489397003 0.016401 0.600000 0.015251 0.017865 0.000162
16 1489397002 0.016401 0.600000 0.015251 0.017865 0.000162
16 1489397001 0.016401 0.600000 0.015251 0.017865 0.000162
16 1489397000 0.016532 0.800000 0.013656 0.020719 0.000224
16 1489396999 0.016532 0.800000 0.013656 0.020719 0.000224
16 1489396998 0.016532 0.800000 0.013656 0.020719 0.000224
16 1489396997 0.016532 0.800000 0.013656 0.020719 0.000224
16 1489396996 0.016532 0.800000 0.013656 0.020719 0.000224
16 1489396995 0.013549 0.600000 0.013160 0.014091 0.000110
16 1489396994 0.013549 0.600000 0.013160 0.014091 0.000110
16 1489396993 0.013549 0.600000 0.013160 0.014091 0.000110
16 1489396992 0.013549 0.600000 0.013160 0.014091 0.000110
16 1489396991 0.013549 0.600000 0.013160 0.014091 0.000110
16 1489396990 0.022024 0.600000 0.016065 0.032101 0.000322
16 1489396989 0.022024 0.600000 0.016065 0.032101 0.000322
16 1489396988 0.022024 0.600000 0.016065 0.032101 0.000322
16 1489396987 0.022024 0.600000 0.016065 0.032101 0.000322
16 1489396986 0.022024 0.600000 0.016065 0.032101 0.000322
16 1489396985 0.029243 0.600000 0.013286 0.061046 0.000817
16 1489396984 0.029243 0.600000 0.013286 0.061046 0.000817
16 1489396983 0.029243 0.600000 0.013286 0.061046 0.000817
16 1489396982 0.029243 0.600000 0.013286 0.061046 0.000817
16 1489396981 0.029243 0.600000 0.013286 0.061046 0.000817
16 1489396980 0.015110 0.800000 0.013407 0.018150 0.000185
16 1489396979 0.015110 0.800000 0.013407 0.018150 0.000185
16 1489396978 0.015110 0.800000 0.013407 0.018150 0.000185
16 1489396977 0.015110 0.800000 0.013407 0.018150 0.000185
16 1489396976 0.015110 0.800000 0.013407 0.018150 0.000185
16 1489396975 0.016461 0.600000 0.015843 0.017026 0.000163
16 1489396974 0.016461 0.600000 0.015843 0.017026 0.000163
16 1489396973 0.016461 0.600000 0.015843 0.017026 0.000163
16 1489396972 0.016461 0.600000 0.015843 0.017026 0.000163
16 1489396971 0.016461 0.600000 0.015843 0.017026 0.000163
16 1489396970 0.015011 0.800000 0.013235 0.016200 0.000181
16 1489396969 0.015011 0.800000 0.013235 0.016200 0.000181
16 1489396968 0.015011 0.800000 0.013235 0.016200 0.000181
16 1489396967 0.015011 0.800000 0.013235 0.016200 0.000181
16 1489396966 0.015011 0.800000 0.013235 0.016200 0.000181
16 1489396965 0.014897 0.200000 0.014897 0.014897 0.000044
16 1489396964 0.014897 0.200000 0.014897 0.014897 0.000044
16 1489396963 0.014897 0.200000 0.014897 0.014897 0.000044
16 1489396962 0.014897 0.200000 0.014897 0.014897 0.000044
16 1489396961 0.014897 0.200000 0.014897 0.014897 0.000044
